id,nom,type,siren,geo_mode,groupement_siren,departement_code,region_code,adresse,code_postal,ville,latitude,longitude,telephone,finess,finess_ej,categorie_finess,created_at,updated_at,created_by
cml46335707y510efhghc9ms8,FOYER DE VIE MICHELLE DARTY 15,PSYCHIATRIE,,ADRESSE,,75,,2 R EMERAU,75015,PARIS,48.851966828,2.288537525,,750071698,750072605,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:02:05.611,2026-02-01 20:02:05.611,
cml46335807y710efw101tgr4,FOYER DE VIE ODEON,PSYCHIATRIE,,ADRESSE,,75,,2 R FELIBIEN,75006,PARIS,48.852250025,2.336575906,,750071714,310781562,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:02:05.613,2026-02-01 20:02:05.613,
cml46335a07y910efgg487lio,FOYER D'HEBERGEMENT SIMONE VEIL,CLINIQUE,,ADRESSE,,75,,33 R OLIVIERS DE SERRES,75015,PARIS,48.835473945,2.296702636,,750074155,750063521,Foyer Hébergement Adultes Handicapés,2026-02-01 20:02:05.614,2026-02-01 20:02:05.614,
cml46335c07yb10efc7tex6gx,AMNA,PSYCHIATRIE,,ADRESSE,,75,,127 R DE TOLBIAC,75013,PARIS,48.826213957,2.361300371,0188406842,750075137,750806598,Etablissement Expérimental Enfance Protégée,2026-02-01 20:02:05.616,2026-02-01 20:02:05.616,
cml46335e07yd10eftw65klbb,MAS MICHELLE CASSAR,CLINIQUE,,ADRESSE,,75,,2 VLA THORETON,75115,PARIS CEDEX 15,48.837658,2.284774,,750075376,750042921,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:02:05.618,2026-02-01 20:02:05.618,
cml46335g07yf10efil7simhu,SERVICE D'AUTONOMIE,EHPAD,,ADRESSE,,75,,3 R COQ HÉRON,75001,PARIS,48.864259,2.342008,0140397000,750075418,750804965,Intermédiaire de Placement Social,2026-02-01 20:02:05.62,2026-02-01 20:02:05.62,
cml46335i07yh10ef3mm9lai8,SAJE JENNER,PSYCHIATRIE,,ADRESSE,,75,,37 R JENNER,75013,PARIS,48.835438,2.36184,0144241070,750075657,750720351,Etablissement Expérimental Enfance Protégée,2026-02-01 20:02:05.623,2026-02-01 20:02:05.623,
cml46335l07yj10efj44dohp2,SAJE NATION,PSYCHIATRIE,,ADRESSE,,75,,36 R PICPUS,75012,PARIS,48.84494,2.395516,0140191909,750075665,750720351,Etablissement Expérimental Enfance Protégée,2026-02-01 20:02:05.625,2026-02-01 20:02:05.625,
cml46335n07yl10efim9rai2m,SAJE ALESIA,PSYCHIATRIE,,ADRESSE,,75,,29-31 VILLA D'ALÉSIA,75014,PARIS,48.828297,2.323574,0145396948,750075673,750720351,Etablissement Expérimental Enfance Protégée,2026-02-01 20:02:05.627,2026-02-01 20:02:05.627,
cml46335p07yn10ef8k4ooirf,PLATEFORME RENÉ CASSIN,PSYCHIATRIE,,ADRESSE,,75,,40 R JEAN DE LA FONTAINE,75016,PARIS,48.851096,2.27204,0144146161,750075947,750720526,Etablissement Expérimental Enfance Protégée,2026-02-01 20:02:05.629,2026-02-01 20:02:05.629,
cml46335q07yp10efemyd51qi,CTRE PRIVE DU PARC DES BUTTES CHAUMONT,CLINIQUE,,ADRESSE,,75,,79 AV SIMON BOLIVAR,75019,PARIS,48.876285,2.375416,,750076408,750076390,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.631,2026-02-01 20:02:05.631,
cml46335s07yr10efflcg7s8t,OSE MECS JUDITH HEMMENDINGER,PSYCHIATRIE,,ADRESSE,,75,,117 R DU FAUBOURG DU TEMPLE,75010,PARIS,48.871274,2.374546,0610886725,750077349,750000127,Etablissement Expérimental Enfance Protégée,2026-02-01 20:02:05.632,2026-02-01 20:02:05.632,
cml46335t07yt10ef9a7u9ywp,GHU APHP CUP SITE HOTEL DIEU,CHU,,ADRESSE,,75,,1 PL DU PARVIS DE NOTRE DAME,75181,PARIS CEDEX 04,48.852775839,2.351613513,0142348234,750100018,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.634,2026-02-01 20:02:05.634,
cml46335v07yv10efn9fu4yo2,HOPITAL COCHIN TARNIER APHP,CHU,,ADRESSE,,75,,89 R D ASSAS,75006,PARIS,48.84190518,2.335369565,0158411811,750100026,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.635,2026-02-01 20:02:05.635,
cml46335w07yx10ef2491smeq,GHU APHP NUP SITE LARIBOISIERE,CHU,,ADRESSE,,75,,2 R AMBROISE PARE,75475,PARIS CEDEX 10,48.882153871,2.352798157,0149956565,750100042,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.636,2026-02-01 20:02:05.636,
cml46335y07yz10efc482xnw8,GHU APHP NUP SITE FERNAND WIDAL,CHU,,ADRESSE,,75,,200 R FAUBOURG SAINT DENIS,75010,PARIS,48.88168619,2.358473766,0140054545,750100067,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.638,2026-02-01 20:02:05.638,
cml46336007z110ef91ey9a92,GHU APHP NUP SITE SAINT LOUIS,CHU,,ADRESSE,,75,,1 AV CLAUDE VELLEFAUX,75475,PARIS CEDEX 10,48.87281119,2.369746215,0142494949,750100075,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.641,2026-02-01 20:02:05.641,
cml46336307z310efw1v60pne,GHU APHP SUN SITE ROTHSCHILD,CHU,,ADRESSE,,75,,5 R SANTERRE,75571,PARIS CEDEX 12,48.842833907,2.397996389,0140193000,750100083,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.643,2026-02-01 20:02:05.643,
cml46336507z510efs309buno,GHU APHP SUN SITE ST ANTOINE,CHU,,ADRESSE,,75,,184 R DU FAUBOURG SAINT ANTOINE,75571,PARIS CEDEX 12,48.850247945,2.38276775,0149282000,750100091,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.645,2026-02-01 20:02:05.645,
cml46336707z710efhla8hz3r,GHU APHP SUN SITE TROUSSEAU,CHU,,ADRESSE,,75,,26 AV DU DR ARNOLD NETTER,75571,PARIS CEDEX 12,48.843169458,2.405387197,0144737475,750100109,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.647,2026-02-01 20:02:05.647,
cml46336907z910efkfl6tjnn,GHU APHP SUN SITE PITIE SALPETRIERE,CHU,,ADRESSE,,75,,47 BD DE L HOPITAL,75651,PARIS CEDEX 13,48.840186764,2.363194698,0142160000,750100125,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.649,2026-02-01 20:02:05.649,
cml46336b07zb10ef2x0rm55u,GHU APHP CUP SITE COCHIN PORT ROYAL,CHU,,ADRESSE,,75,,27 R DU FAUBOURG SAINT JACQUES,75679,PARIS CEDEX 14,48.837221859,2.338719541,0158414141,750100166,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.651,2026-02-01 20:02:05.651,
cml46336e07zd10ef1zob7j19,GPE HOSP COCHIN SAINT VINCENT DE PAUL,CHU,,ADRESSE,,75,,82 AV DENFERT ROCHEREAU,75014,PARIS,48.836774361,2.334572578,0140488111,750100182,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.654,2026-02-01 20:02:05.654,
cml46336g07zf10efghtza0qf,GHU CUP SITE NECKER ENFANTS MALADES,CHU,,ADRESSE,,75,,149 R DE SEVRES,75743,PARIS CEDEX 15,48.846122147,2.314464343,0144494000,750100208,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.656,2026-02-01 20:02:05.656,
cml46336j07zh10efa3ha936n,GHU APHP CUP SITE VAUGIRARD,CHU,,ADRESSE,,75,,10 R VAUGELAS,75015,PARIS,48.834436531,2.294643122,0140458000,750100216,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.66,2026-02-01 20:02:05.66,
cml46336m07zj10ef2qltdxhn,GHU APHP NUP SITE BICHAT C BERNARD,CHU,,ADRESSE,,75,,46 R HENRI HUCHARD,75877,PARIS CEDEX 18,48.899110418,2.330834923,0140258080,750100232,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.662,2026-02-01 20:02:05.662,
cml46336o07zl10efkluzev9e,GHU APHP SUN SITE TENON,CHU,,ADRESSE,,75,,4 R DE LA CHINE,75970,PARIS CEDEX 20,48.865722705,2.400758108,0156017000,750100273,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.664,2026-02-01 20:02:05.664,
cml46336q07zn10efyo27ymy3,GHU APHP UPS SITE SAINTE PERINE,CHU,,ADRESSE,,75,,11 R CHARDON LAGACHE,75016,PARIS,48.844977133,2.26666994,0144963131,750100299,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.666,2026-02-01 20:02:05.666,
cml46336s07zp10efofgg55an,HOPITAL DES GARDIENS DE LA PAIX,PSYCHIATRIE,,ADRESSE,,75,,35 BD SAINT MARCEL,75013,PARIS,48.838587946,2.358025988,0144080844,750150088,750000515,Etablissement de santé privé autorisé en SSR,2026-02-01 20:02:05.668,2026-02-01 20:02:05.668,
cml46336t07zr10ef5313zgk4,MAISON MEDICALE JEANNE GARNIER,CLINIQUE,,ADRESSE,,75,,106 AV EMILE ZOLA,75015,PARIS,48.846628824,2.289700547,0143922100,750150187,750000143,Etablissement de Soins Médicaux,2026-02-01 20:02:05.67,2026-02-01 20:02:05.67,
cml46336v07zt10efcx8gdaip,HOPITAL PRIVE COGNACQ JAY,PSYCHIATRIE,,ADRESSE,,75,,15 R EUGENE MILLON,75015,PARIS,48.837670223,2.292738263,0145308070,750150344,750720468,Etablissement de santé privé autorisé en SSR,2026-02-01 20:02:05.671,2026-02-01 20:02:05.671,
cml46336w07zv10efa2c8y1rv,CLCC INSTITUT CURIE,CANCER,,ADRESSE,,75,,26 R D ULM,75248,PARIS CEDEX 05,48.843654009,2.344746437,0144324000,750160012,750813321,Centre de Lutte Contre Cancer,2026-02-01 20:02:05.673,2026-02-01 20:02:05.673,
cml46336y07zx10ef08ch7wm3,CLINIQUE MEDICO CHIRURGICALE DU LOUVRE,CLINIQUE,,ADRESSE,,75,,17 R DES PRETRES SAINT GERMAIN L AUXERROIS,75001,PARIS,48.862551905,2.3364268139,0153406054,750300014,750000564,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.674,2026-02-01 20:02:05.674,
cml46337007zz10efrvi3mmmg,HOPITAL PRIVE GEOFFROY SAINT HILAIRE,CLINIQUE,,ADRESSE,,75,,59 R GEOFFROY SAINT HILAIRE,75005,PARIS,48.843517094,2.354967575,0826308408,750300071,750000598,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.676,2026-02-01 20:02:05.676,
cml463371080110efi67z2luf,CLINIQUE DU SPORT,CLINIQUE,,ADRESSE,,75,,36 BD SAINT MARCEL,75005,PARIS,48.838984927,2.358093311,0140794000,750300089,750000606,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.678,2026-02-01 20:02:05.678,
cml463373080310efbo21b99y,INSTITUT ARTHUR VERNES,CLINIQUE,,ADRESSE,,75,,36 R D ASSAS,75006,PARIS,48.847580617,2.329648797,0144395300,750300097,750813305,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.679,2026-02-01 20:02:05.679,
cml463375080510efflwx5qii,CLINIQUE SAINT JEAN DE DIEU,CLINIQUE,,ADRESSE,,75,,2 R ROUSSELET,75007,PARIS,48.850075369,2.317703416,0140611100,750300121,750063679,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.681,2026-02-01 20:02:05.681,
cml463377080710efvju1kmd4,CLINIQUE ARAGO,CLINIQUE,,ADRESSE,,75,,187 R RAYMOND LOSSERAND,75014,PARIS,48.829849738,2.310065792,0144080400,750300493,750000796,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.683,2026-02-01 20:02:05.683,
cml463378080910efj3ndplec,CLINIQUE SAINTE GENEVIEVE,CLINIQUE,,ADRESSE,,75,,29 R SARRETTE,75014,PARIS,48.826226348,2.329390773,0156535858,750300550,750000812,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.685,2026-02-01 20:02:05.685,
cml46337a080b10efhxeqlcj3,CLINIQUE BLOMET,CLINIQUE,,ADRESSE,,75,,136 R BLOMET B,75015,PARIS,48.839461723,2.296084756,0140453764,750300592,750077844,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.686,2026-02-01 20:02:05.686,
cml46337b080d10efgvhtskzn,MATERNITE SAINTE FELICITE,CH,,ADRESSE,,75,,6 R CASABLANCA,75015,PARIS,48.838962608,2.288943932,0153685858,750300667,750000838,Etablissement Soins Obstétriques Chirurgico-Gynécologiques,2026-02-01 20:02:05.688,2026-02-01 20:02:05.688,
cml46337d080f10efdod1xl8n,CLINIQUE CHIRURGICALE VICTOR HUGO,CLINIQUE,,ADRESSE,,75,,5 R DU DOME B,75016,PARIS,48.871370356,2.291414965,0145530350,750300741,750000861,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.689,2026-02-01 20:02:05.689,
cml46337f080h10efqnbuefid,CLINIQUE JOUVENET,CLINIQUE,,ADRESSE,,75,,6 SQ JOUVENET,75016,PARIS,48.842308296,2.266163828,0142154215,750300774,750000895,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.691,2026-02-01 20:02:05.691,
cml46337h080j10efp8mmhabm,CLINIQUE REMUSAT,CLINIQUE,,ADRESSE,,75,,21 R DE REMUSAT,75016,PARIS,48.847866569,2.271194378,0144141111,750300857,750062218,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.693,2026-02-01 20:02:05.693,
cml46337i080l10ef9vr5vgeb,CLINIQUE DU TROCADERO,CLINIQUE,,ADRESSE,,75,,62 R DE LA TOUR,75116,PARIS,48.860373521,2.280930096,0140724042,750300881,750000937,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.695,2026-02-01 20:02:05.695,
cml46337k080n10ef59hpup2i,CLINIQUE CHIRURG ALLERAY LABROUSTE,CLINIQUE,,ADRESSE,,75,,64 R LABROUSTE,75015,PARIS,48.83239089,2.306561008,0144195000,750301137,750071870,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.696,2026-02-01 20:02:05.696,
cml46337l080p10ef6b7fzbdp,CLINIQUE MAUSSINS NOLLET,CLINIQUE,,ADRESSE,,75,,67 R DE ROMAINVILLE,75019,PARIS,48.877155345,2.404241107,0140031201,750301160,750001067,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.698,2026-02-01 20:02:05.698,
cml46337n080r10efgm4xyv7z,HOPITAL LEOPOLD BELLAN SITE AQUEDUC,PSYCHIATRIE,,ADRESSE,,75,,16 R DE L AQUEDUC,75010,PARIS,48.880542429,2.360189576,0153262222,750700015,750720609,Etablissement de santé privé autorisé en SSR,2026-02-01 20:02:05.699,2026-02-01 20:02:05.699,
cml46337o080t10efacncbxhl,MAS LES AMIS DE CLAIRE,CLINIQUE,,ADRESSE,,75,,71 AV DENFERT ROCHEREAU B,75014,PARIS,48.836860867,2.335087829,0143258070,750710261,750720740,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:02:05.7,2026-02-01 20:02:05.7,
cml46337p080v10ef70jy5fy1,ESAT LEOPOLD BELLAN,HAD,,ADRESSE,,75,,5 R JEAN SEBASTIEN BACH,75013,PARIS,48.830693577,2.365325433,0153828050,750710485,750720609,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.702,2026-02-01 20:02:05.702,
cml46337r080x10efewezhk3y,ESAT HOVIA PARIS 16,HAD,,ADRESSE,,75,,29 R FELICIEN DAVID,75016,PARIS,48.848793348,2.273767524,0142880234,750710527,750721029,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.703,2026-02-01 20:02:05.703,
cml46337s080z10efn2v7ka5u,ESAT L ESPERANCE,HAD,,ADRESSE,,75,,47 R DE LA HARPE,75005,PARIS,48.851670288,2.343979225,0143266637,750710568,750804411,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.704,2026-02-01 20:02:05.704,
cml46337t081110efyyybj3qf,ESAT LES ATELIERS DE JEMMAPES,HAD,,ADRESSE,,75,,25 R GEORGES ET MAI POLITZER,75012,PARIS,48.841984046,2.392133642,0153020330,750710600,940031339,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.706,2026-02-01 20:02:05.706,
cml46337v081310ef98de9c7c,ESAT FALGUIERE,HAD,,ADRESSE,,75,,133 R FALGUIERE,75015,PARIS,48.83689303,2.310740971,0147340871,750710626,750072605,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.707,2026-02-01 20:02:05.707,
cml46337x081510efm0xf19vl,ESAT MENILMONTANT,HAD,,ADRESSE,,75,,40 R DES PANOYAUX,75020,PARIS,48.866688055,2.387153279,0147978062,750710659,750721219,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.709,2026-02-01 20:02:05.709,
cml46337y081710efevega20c,MOISSONS NOUVELLES,PSYCHIATRIE,,ADRESSE,,75,,1 R JOMARD,75019,PARIS,48.889191159,2.378613007,0140368173,750711988,750720831,Etablissement Expérimental Enfance Protégée,2026-02-01 20:02:05.71,2026-02-01 20:02:05.71,
cml463380081910efz1r8puey,ESAT MONTGALLET,HAD,,ADRESSE,,75,,7 R MONTGALLET,75012,PARIS,48.842943027,2.386372416,0143438432,750712283,750072605,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.712,2026-02-01 20:02:05.712,
cml463381081b10efpoy27wge,ESAT BERTHIER,HAD,,ADRESSE,,75,,7 AV DE LA PORTE DE CLICHY,75017,PARIS,48.894846976,2.312146497,0142282406,750712408,750720781,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.714,2026-02-01 20:02:05.714,
cml463383081d10efes8g9646,CLINIQUE ROOSEVELT,CLINIQUE,,ADRESSE,,75,,9 R JEAN GOUJON,75008,PARIS,48.866379139,2.308821332,0142250259,750790164,750008310,Etablissement de Soins Chirurgicaux,2026-02-01 20:02:05.715,2026-02-01 20:02:05.715,
cml463384081f10ef6fjrx094,ESAT DE LA BANQUE DE FRANCE,HAD,,ADRESSE,,75,,23 R DE RADZIWILL,75049,PARIS CEDEX 01,48.865368946,2.339193777,0142923801,750800120,750719387,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.716,2026-02-01 20:02:05.716,
cml463385081h10efgza519np,ESAT AGNES BOSSART RALLION,HAD,,ADRESSE,,75,,57 R RIQUET,75019,PARIS,48.889484789,2.368897963,0140375519,750800310,930027024,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.718,2026-02-01 20:02:05.718,
cml463387081j10efq3h7mgvp,GHU APHP CUP SITE BROCA,CHU,,ADRESSE,,75,,54 R PASCAL,75013,PARIS,48.834777757,2.34779799,0144083000,750801441,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.719,2026-02-01 20:02:05.719,
cml46338a081l10ef17v3tf8v,CLINIQUE DENTAIRE JEAN DELIBERO APHP,CHU,,ADRESSE,,75,,45 R LA TOUR D AUVERGNE,75009,PARIS,48.879724617,2.340900126,0142347925,750801524,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.722,2026-02-01 20:02:05.722,
cml46338b081n10efrvtgc2yk,ESAT ANRH PARIS 11,HAD,,ADRESSE,,75,,17 IMP TRUILLOT,75011,PARIS,48.860158402,2.374038777,0143148560,750801672,750710451,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.724,2026-02-01 20:02:05.724,
cml46338d081p10efmcy6gjg5,CLINIQUE DENTAIRE GARANCIERE APHP,CHU,,ADRESSE,,75,,5 R SANTERRE,75006,PARIS,48.849118759,2.3328890885,0143259323,750802845,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.726,2026-02-01 20:02:05.726,
cml46338f081r10ef9yghiowo,GHU APHP CUP SITE G POMPIDOU HEGP,CHU,,ADRESSE,,75,,20 R LEBLANC,75908,PARIS CEDEX 15,48.83935195,2.275440426,0156092000,750803447,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.727,2026-02-01 20:02:05.727,
cml46338h081t10efyov3mlwy,GHU APHP NUP SITE ROBERT DEBRE,CHU,,ADRESSE,,75,,48 BD SERURIER,75019,PARIS,48.878553863,2.402989778,0140032385,750803454,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.729,2026-02-01 20:02:05.729,
cml46338i081v10efluyclbl0,ESAT BASTILLE,HAD,,ADRESSE,,75,,27 R DU FAUBOURG SAINT ANTOINE,75011,PARIS,48.852662974,2.371588509,0153171350,750804437,750719270,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.731,2026-02-01 20:02:05.731,
cml46338k081x10efgg5ssazc,ESAT LES CERISIERS,HAD,,ADRESSE,,75,,24 R DES LILAS,75019,PARIS,48.879721954,2.396683699,0142383155,750804494,750002586,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.732,2026-02-01 20:02:05.732,
cml46338m081z10efeec2bijj,HOSPITALISATION A DOMICILE APHP PARIS,CHU,,ADRESSE,,75,,14 R VESALE,75005,PARIS,48.83791367,2.352233014,0155436800,750806226,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.734,2026-02-01 20:02:05.734,
cml46338o082110ef6hgtorkn,SSR INSTITUT NATIONAL DES INVALIDES,CH,,ADRESSE,,75,,6 BD DES INVALIDES,75700,PARIS SP 07,48.85467908,2.314538475,0140632303,750808578,750813032,Hôpital des armées,2026-02-01 20:02:05.737,2026-02-01 20:02:05.737,
cml46338q082310ef5zt13d29,CLINIQUE DENTAIRE STE PERINE APHP,CHU,,ADRESSE,,75,,49 R MIRABEAU,75016,PARIS,48.845485155,2.267530802,0144963131,750809576,750712184,Centre Hospitalier Régional (C.H.R.),2026-02-01 20:02:05.739,2026-02-01 20:02:05.739,
cml46338s082510efwt20jnoh,ESAT JEAN MOULIN,HAD,,ADRESSE,,75,,40 AV JEAN MOULIN,75014,PARIS,48.826329389,2.323096344,0140528110,750819153,940031339,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.74,2026-02-01 20:02:05.74,
cml46338u082710ef0zq3xwgc,CENTRE DE REDUCATION LA CHATAIGNERAIE,PSYCHIATRIE,,ADRESSE,,75,,48 R DE LA CONVENTION,75015,PARIS,48.843837522,2.281622899,0145782561,750825184,950000760,Etablissement de santé privé autorisé en SSR,2026-02-01 20:02:05.742,2026-02-01 20:02:05.742,
cml46338w082910ef55gxuogy,CENTRE DE JOUR SITE BOUCICAUT,PSYCHIATRIE,,ADRESSE,,75,,66 R DE LA CONVENTION,75015,PARIS,48.842899984,2.283656533,0140580305,750828485,750072605,Etablissement d'Accueil Temporaire pour Adultes Handicapés,2026-02-01 20:02:05.744,2026-02-01 20:02:05.744,
cml46338z082b10efv174iouq,ESAT ANAIS DE PARIS,HAD,,ADRESSE,,75,,134 R D AUBERVILLIERS,75019,PARIS,48.892159642,2.369461546,0144232050,750830242,750065591,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.747,2026-02-01 20:02:05.747,
cml463391082d10efe8f5j158,ESAT JULES ET MARCELLE LEVY,HAD,,ADRESSE,,75,,3 R CHARLES BAUDELAIRE,75012,PARIS,48.849363496,2.376622738,0144757000,750830671,750000127,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.749,2026-02-01 20:02:05.749,
cml463392082f10efpn1izatd,MAS LES AMIS DE CLAIRE ANNEXE,CLINIQUE,,ADRESSE,,75,,3 R LOUISE WEISS,75013,PARIS,48.832926661,2.370762471,0145854401,750830705,750720740,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:02:05.75,2026-02-01 20:02:05.75,
cml463393082h10efy496rpir,MAISON PERCE-NEIGE CENTRE SIMONE VEIL,CLINIQUE,,ADRESSE,,75,,8 R MARIA HELENA VIEIRA DASILVA,75014,PARIS,48.828275695,2.311447457,0145320147,750831232,920809829,Maison d'Accueil Spécialisée (M.A.S.),2026-02-01 20:02:05.752,2026-02-01 20:02:05.752,
cml463395082j10efnaqjsdu7,FOYER HEBERGEMENT SAINT GERMAIN,CLINIQUE,,ADRESSE,,75,,2 R FELIBIEN,75006,PARIS,48.852250025,2.336575906,0143295303,750831430,310781562,Foyer Hébergement Adultes Handicapés,2026-02-01 20:02:05.753,2026-02-01 20:02:05.753,
cml463396082l10efqve322q4,ESAT ANDRE BUSQUET,HAD,,ADRESSE,,75,,15 ALL DARIUS MILHAUD,75019,PARIS,48.883880142,2.386185952,0142083342,750832008,750002586,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.755,2026-02-01 20:02:05.755,
cml463398082n10efyg3jsk84,ESAT DE LA BIEVRE,HAD,,ADRESSE,,75,,37 R LOUISE WEISS,75013,PARIS,48.834349834,2.369467413,0144249414,750832115,750721219,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.757,2026-02-01 20:02:05.757,
cml46339b082p10effneecqvd,ESAT LES ATELIERS DE LA COOPERATION,HAD,,ADRESSE,,75,,13 R GEORGES AURIC,75019,PARIS,48.885024691,2.385778359,0144521700,750832131,750832123,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.759,2026-02-01 20:02:05.759,
cml46339d082r10efrnhscs6x,ESAT PERE LACHAISE,HAD,,ADRESSE,,75,,33 BD DE MENILMONTANT,75011,PARIS,48.86033455,2.38845201,0140270590,750832297,750072605,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.761,2026-02-01 20:02:05.761,
cml46339e082t10efanssib3y,ESAT APTE,HAD,,ADRESSE,,75,,20 R DE L EURE,75014,PARIS,48.832817163,2.321452252,0145429220,750832347,750832339,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.763,2026-02-01 20:02:05.763,
cml46339g082v10eflzppt138,ESAT LES COLOMBAGES,HAD,,ADRESSE,,75,,96 R DIDOT,75014,PARIS,48.827556944,2.314709831,0143471970,750832370,750022238,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.765,2026-02-01 20:02:05.765,
cml46339i082x10efqidbuh05,ESAT L ELAN RETROUVE,HAD,,ADRESSE,,75,,20 PAS TRUBERT BELLIER,75013,PARIS,48.824418778,2.35110533,0144168787,750832388,750721391,Etablissement et Service d'Aide par le Travail (E.S.A.T.),2026-02-01 20:02:05.766,2026-02-01 20:02:05.766,
cml46339k082z10efj9d4s4gi,FOYER DE VIE SAINT JOSEPH,PSYCHIATRIE,,ADRESSE,,75,,2 R MARTIAL GUSTAVE CAILLEBOTTE,75020,PARIS,48.863457177,2.4011602551,0146270572,750833279,750720492,Foyer de Vie pour Adultes Handicapés,2026-02-01 20:02:05.769,2026-02-01 20:02:05.769,
cml46339m083110efgfe8crli,FAM RESIDENCE DU MAINE,EHPAD,,ADRESSE,,75,,9 R RAYMOND LOSSERAND,75014,PARIS,48.836306428,2.322510377,0140648080,750834749,750719239,Foyer d'Accueil Médicalisé pour Adultes Handicapés (F.A.M.),2026-02-01 20:02:05.771,2026-02-01 20:02:05.771,
